	#Angle	Frequency	Speed	Average_Time	Errors	Capped_Errors	Failure_rate	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	1.0	1.2	1.4	1.6	1.8	2.0
12	30.0	20.0	0.27	0.163181209748	0.326923076923	0.326923076923	0.0	0.13071634751	0.23534676702	0.314978915493	0.386205954964	0.490559200316	0.597582845784	0.63001672711	0.763309403432	0.801910379541	0.824078040567	1.02710406914	1.10766993933	1.30831412572	1.43047148731	1.62183155367
13	30.0	30.0	0.27	0.189618770138	0.269230769231	0.269230769231	0.0	0.132559434006	0.232444443	0.306601190387	0.375819143552	0.436427800839	0.511359515635	0.557096498444	0.640476274586	0.65088677031	0.792639339526	0.912499436745	1.05619773113	1.13316819227	1.26547024421	1.30538760086
14	60.0	1.0	0.27	0.166653898592	0.211538461538	0.211538461538	0.0	0.014592869932	0.0405751148262	0.0893264140308	0.145922447926	0.172994209261	0.284180528134	0.402422807213	0.443010280687	0.61811009927	0.16766649937	0.964345996582	1.11388199149	1.21097505234	1.41097026895	1.75666297962
15	60.0	2.0	0.27	0.145717898809	0.134615384615	0.134615384615	0.0	0.0329242108548	0.097964946578	0.184802827565	0.284301818739	0.0448858163038	0.600215238634	0.627331365476	0.754339306444	0.861278031731	1.00035577182	1.08105858418	1.35952941954	1.48127846753	1.57976590178	1.84573655915
16	60.0	4.0	0.27	0.162790177508	0.423076923077	0.423076923077	0.0	0.0538913786334	0.154502304594	0.297811610068	0.382733536774	0.452582058139	0.557495869343	0.605525792544	0.634289093141	0.729842450179	0.877665797342	0.960417012927	1.16040986424	1.21058355009	1.44556999767	1.59724211019
17	60.0	8.0	0.27	0.193549916979	0.403846153846	0.403846153846	0.0	0.0960012986527	0.228776806309	0.284132763527	0.359848626416	0.440656017356	0.522262875258	0.550103765641	0.619847292062	0.717528924556	0.722978394486	0.839189241284	1.00523451138	0.975146825471	1.15016162142	1.21464975999
18	60.0	13.0	0.27	0.19202160696	0.807692307692	0.807692307692	0.0	0.141069161201	0.221870233711	0.306645709602	0.35888323148	0.431048975305	0.475533959021	0.586612055164	0.612763202324	0.650730200968	0.801927375738	0.814737296429	0.977226531636	1.01791536623	1.19621000672	1.36090586292
19	60.0	20.0	0.27	0.201915202489	0.692307692308	0.692307692308	0.0	0.14049599548	0.23526304738	0.287729816251	0.362817292327	0.418072936527	0.481667984584	0.542381757417	0.565297877041	0.607429056139	0.67602692972	0.78474978739	0.696422244331	0.900151403268	0.989522135806	0.992296081052
20	60.0	30.0	0.27	0.182359389832	0.403846153846	0.403846153846	0.0	0.142481718178	0.216326255787	0.27132325891	0.333693296484	0.381735152422	0.428537216806	0.47182043721	0.508563507182	0.559492315923	0.611287466839	0.670262594328	0.65333286911	0.785442436978	0.777864744553	0.905947985021
21	90.0	1.0	0.27	0.156090095612	0.153846153846	0.153846153846	0.0	0.0162614802627	0.0461598697245	0.0994646108644	0.152407082074	0.206975013191	0.320958057259	0.43116114794	0.470731904329	0.642288854235	0.167349114146	1.05259388185	1.17595055601	1.34344514621	1.58895096327	1.82134134897
22	90.0	2.0	0.27	0.159367948131	0.269230769231	0.269230769231	0.0	0.0334768281041	0.0990781865112	0.194080877576	0.294477559144	0.0421124860474	0.576026182099	0.675532148737	0.718594114915	0.812926725743	0.837808764342	1.10848185785	1.26047202007	1.45009436137	1.58569208353	1.79128230311
23	90.0	4.0	0.27	0.17972450292	0.192307692308	0.192307692308	0.0	0.0580982321224	0.162574028714	0.307370590875	0.389173656152	0.441188540131	0.523986096746	0.569881385197	0.595866309837	0.631402203321	0.757724127873	0.858618363408	1.03393114466	1.15322864481	1.33066906975	1.38157667033
24	90.0	8.0	0.27	0.180575102153	0.288461538462	0.288461538462	0.0	0.105735115408	0.224981924616	0.287057894129	0.351565368941	0.438146118374	0.487497952709	0.497589106011	0.630755428644	0.610665808201	0.7259535757	0.803977095265	0.931477210013	0.919973546368	1.10636605296	1.20660489117
25	90.0	13.0	0.27	0.206405473338	0.403846153846	0.403846153846	0.0	0.142244439035	0.214050493183	0.27207234992	0.340427466102	0.379622043411	0.468091387944	0.489343935861	0.482469754716	0.536034069188	0.631137238305	0.689892659297	0.699111205513	0.927679272696	0.982271930782	1.02685270969
26	90.0	20.0	0.27	0.15812888012	0.346153846154	0.346153846154	0.0	0.148954456687	0.205648596005	0.261850942931	0.327363276901	0.352380730351	0.423483079717	0.433330111697	0.489370269075	0.511112122734	0.527759562378	0.563418986507	0.609100751613	0.605391114697	0.786776779661	0.798725248684
27	90.0	30.0	0.27	0.166102220976	0.269230769231	0.269230769231	0.0	0.136310834156	0.197755572845	0.23561627336	0.301185645428	0.331267025401	0.354019729027	0.392756130754	0.424242586831	0.452038652092	0.501741237005	0.497425146747	0.576160499496	0.5898581104	0.66321008637	0.572816963402
28	120.0	1.0	0.27	0.160417553035	0.25	0.25	0.0	0.0154768206148	0.0443049556597	0.0950432821833	0.149186238227	0.202499528548	0.308825585344	0.424832668926	0.492082879522	0.610993890596	0.1718103696	0.958206831131	1.11971106841	1.21907239284	1.32660534307	1.48723795027
29	120.0	2.0	0.27	0.166177276795	0.442307692308	0.442307692308	0.0	0.0268912756767	0.0821039480647	0.154900255388	0.255373967915	0.0419294090383	0.476845778749	0.587833967774	0.635263691154	0.617000087257	0.746533607653	0.908532125491	0.970346981733	1.01012841307	1.07285972885	1.25159395316
30	120.0	4.0	0.27	0.197248523866	0.596153846154	0.596153846154	0.0	0.0600213272579	0.164419797635	0.300992422701	0.369688051931	0.450056484836	0.500370550002	0.54611153761	0.609118031745	0.657036718994	0.72771689064	0.919374165596	0.923272088005	1.04650623908	1.17347188746	1.16273005234
31	120.0	8.0	0.27	0.182297210728	0.596153846154	0.596153846154	0.0	0.111753043482	0.222650613542	0.280097385339	0.347452616915	0.37690067776	0.404565731403	0.475709168408	0.530040449044	0.543318804619	0.543295428334	0.664233731358	0.658153286651	0.731692605807	0.776386201584	0.774948668848
32	120.0	13.0	0.27	0.157426762558	0.192307692308	0.192307692308	0.0	0.14991255714	0.2228782911	0.263071055819	0.30658426668	0.390135822426	0.387848177359	0.434292235328	0.50826170932	0.531158058972	0.587929676881	0.628318551562	0.690214068238	0.712142182627	0.686093623571	0.74286738985
33	120.0	20.0	0.27	0.151231212226	0.230769230769	0.230769230769	0.0	0.1437867073	0.195530336037	0.238740703555	0.266029905399	0.304632383048	0.329160019258	0.372038014152	0.397778054753	0.455646565338	0.479684620197	0.520333808332	0.532385667811	0.653205679794	0.705690040095	0.712807019383
34	120.0	30.0	0.27	0.169999357927	0.307692307692	0.307692307692	0.0	0.144276281651	0.193782029628	0.214027368271	0.245577015518	0.289057831587	0.332791139919	0.322825793847	0.350729996544	0.336304115963	0.422928163305	0.437736438044	0.483631488967	0.5058193356	0.551935108749	0.558199043843
35	180.0	1.0	0.27	0.173674192052	0.480769230769	0.480769230769	0.0	0.0162383212301	0.0464635807618	0.094678400088	0.150581106591	0.205785462144	0.30059080076	0.403167376916	0.444135616094	0.593107287195	0.171027266968	0.959253481127	1.00743908916	1.08710414362	1.27934072101	1.45501129084
36	180.0	2.0	0.27	0.194633794524	0.442307692308	0.442307692308	0.0	0.0296493497952	0.0911866298029	0.173767568692	0.273863383726	0.0423342772327	0.519058410086	0.563894120729	0.674873083792	0.710125119717	0.727878598519	0.813142562192	1.05824776793	1.01128545514	1.00360693382	1.2115959428
37	180.0	4.0	0.27	0.174347619541	0.365384615385	0.365384615385	0.0	0.0556561253725	0.152562902413	0.273737965166	0.327878089939	0.391684068158	0.428631213927	0.470192712512	0.446307398548	0.549482202143	0.545355452391	0.593799506778	0.742832298225	0.841449233022	0.874509733543	0.908296618499
38	180.0	8.0	0.27	0.169819763659	0.25	0.25	0.0	0.102555401018	0.212971736276	0.248822960415	0.295795473401	0.345307302782	0.388198612065	0.399404623302	0.428334555271	0.451654349574	0.521357452514	0.524114786443	0.627241250081	0.568755620338	0.523363132307	0.630967251566
39	180.0	13.0	0.27	0.165647707024	0.211538461538	0.211538461538	0.0	0.138249316114	0.204332351112	0.221373434304	0.259705630861	0.295129502536	0.341827973456	0.351261388886	0.325455030089	0.383941619162	0.428583567493	0.412676663757	0.430881343421	0.490127347987	0.581452522463	0.506744985423
40	180.0	20.0	0.27	0.147538069077	0.115384615385	0.115384615385	0.0	0.122664851825	0.176441290317	0.200458055861	0.215150179583	0.263369224533	0.257508718044	0.295386543915	0.314454384156	0.32791492833	0.335390175988	0.406393306722	0.41323275897	0.436451459469	0.476789063786	0.476333574037
41	180.0	30.0	0.27	0.145701072468	0.115384615385	0.115384615385	0.0	0.118976240086	0.165172269479	0.175268022035	0.212687382709	0.229510951715	0.246206284823	0.270839495822	0.272563708203	0.300892427443	0.322586624253	0.370575782477	0.344229814811	0.363840842477	0.388685960975	0.357435174626
